Time,SP,PV,OP,Error
553,-1.2396,-1.0522,-1.7539,-0.78444
554,-1.9882,-1.545,-2.2908,-1.7994
555,-0.9333,-1.0609,-1.3693,0.42949
556,-1.7679,-1.4979,-1.9914,-1.1294
557,-1.6354,-1.8736,-1.6268,0.80759
558,-1.2844,-1.3982,-1.6268,0.35652
559,-1.3721,-1.4542,-1.5804,0.23048
560,-2.2962,-2.4381,-1.6456,0.40295
561,-2.735,-2.8418,-2.0566,0.24375
562,-1.9434,-2.4398,-1.6268,1.7694
563,-2.427,-2.6653,-1.9682,0.76116
564,-2.2515,-2.3821,-2.1174,0.36315
565,-2.0312,-2.0885,-2.1406,0.097812
566,-1.8127,-2.2109,-1.4544,1.4046
567,-1.3721,-1.8369,-1.197,1.6832
568,-1.1518,-1.7233,-0.95941,2.1011
569,-0.88855,-1.358,-0.89422,1.7296
570,-1.1966,-1.5835,-1.0246,1.398
571,-1.6801,-1.8072,-1.4544,0.38305
572,-1.4599,-1.5398,-1.5616,0.21721
573,-1.8557,-1.6604,-1.9262,-0.85077
574,-1.4169,-1.947,-1.0898,1.9287
575,-0.9333,-1.2008,-1.2622,0.96016
576,-1.4599,-1.6481,-1.2809,0.62849
577,-1.8557,-1.414,-2.1605,-1.7861
578,-1.9434,-1.6254,-2.2058,-1.3218
579,-1.8127,-1.9313,-1.8411,0.34325
580,-2.0312,-2.3734,-1.5384,1.1791
581,-2.2962,-2.085,-2.2257,-0.93701
582,-1.9882,-2.2983,-1.734,1.0597
583,-1.6801,-1.9732,-1.6036,1.0132
584,-1.5046,-2.1078,-1.155,2.2006
585,-1.6354,-1.9819,-1.324,1.2189
586,-1.1088,-1.559,-1.0898,1.6434
587,-1.7249,-1.594,-1.8411,-0.5987
588,-1.3721,-1.8072,-1.1318,1.5704
589,-0.58052,-0.96308,-0.91743,1.4179
590,-1.0211,-0.70094,-1.6456,-1.2753
591,-1.6354,-1.4332,-1.6456,-0.86404
592,-1.5046,-1.2375,-1.819,-1.1028
593,-1.5476,-1.552,-1.5196,-0.074658
594,-2.0759,-1.9208,-1.861,-0.71147
595,-2.0759,-2.1095,-1.8842,0.0049436
596,-2.2515,-2.1462,-2.1174,-0.53237
597,-1.9004,-2.1008,-1.734,0.64839
598,-1.5476,-1.5765,-1.861,0.018211
599,-1.6354,-1.8404,-1.5384,0.68156
600,-1.4169,-1.7565,-1.324,1.2056
601,-1.7679,-1.8753,-1.6688,0.30345
602,-1.5476,-1.8369,-1.4124,1.0066
603,-1.2844,-1.1186,-1.7539,-0.70484
604,-1.6801,-1.414,-1.903,-1.1095
605,-1.1966,-1.0942,-1.7539,-0.4594
606,-1.2844,-1.2235,-1.7108,-0.30683
607,-1.1088,-1.1483,-1.5196,0.084545
608,-1.1088,-1.0277,-1.6036,-0.37316
609,-1.2844,-1.3353,-1.3892,0.11771
610,-2.2085,-2.0326,-1.9262,-0.79771
611,-1.9004,-1.9767,-1.7958,0.17741
612,-2.2962,-2.286,-2.0566,-0.17416
613,-2.2515,-2.1567,-2.2676,-0.49257
614,-2.5165,-2.508,-2.2676,-0.18079
615,-2.1637,-2.3245,-2.0754,0.48255
616,-1.7249,-1.566,-2.2478,-0.70484
617,-1.9882,-1.8806,-2.2676,-0.52573
618,-0.97632,-1.3738,-1.324,1.451
619,-1.0641,-1.2462,-1.4312,0.62849
620,-1.7679,-1.4489,-2.0102,-1.3151
621,-2.0312,-2.0379,-1.861,-0.094559
622,-1.9434,-1.5712,-2.4212,-1.5274
623,-1.3721,-1.8876,-1.3041,1.8756
624,-1.7679,-2.0186,-1.4964,0.8474
625,-1.5476,-1.6953,-1.6268,0.46929
626,-1.7249,-1.4017,-2.1826,-1.3284
627,-2.0759,-1.9382,-1.9914,-0.64514
628,-2.0759,-1.8334,-2.2676,-1.0431
629,-2.384,-1.8491,-2.8046,-2.1708
630,-2.5165,-2.3402,-2.5052,-0.81761
631,-2.5165,-2.5831,-2.2676,0.10445
632,-3.1756,-2.6216,-3.3228,-2.2902
633,-2.2962,-2.3734,-2.5892,0.15751
634,-2.2515,-2.1008,-2.6975,-0.70484
635,-2.1637,-1.8806,-2.6975,-1.2023
636,-2.2515,-2.3017,-2.1826,0.058011
637,-1.2396,-1.4961,-1.6456,0.90046
638,-0.88855,-1.1885,-1.3041,1.0862
639,-1.3291,-1.365,-1.5196,0.058011
640,-2.0312,-1.6813,-2.2676,-1.4478
641,-1.9882,-1.8911,-2.2058,-0.48593
642,-2.2085,-2.3507,-1.9262,0.40959
643,-1.7679,-1.7198,-2.0566,-0.28693
644,-2.2515,-1.9977,-2.398,-1.0962
645,-1.9434,-2.4398,-1.5804,1.7694
646,-1.9434,-1.6027,-2.5052,-1.408
647,-2.4717,-2.3891,-2.3328,-0.4594
648,-2.6043,-2.7369,-2.2058,0.34988
649,-2.427,-2.7614,-2.0986,1.126
650,-2.1207,-2.3,-2.0986,0.55552
651,-2.8675,-2.8068,-2.5704,-0.3997
652,-2.3392,-2.2983,-2.44,-0.29356
653,-1.7249,-2.3332,-1.5196,2.2073
654,-1.8557,-1.788,-2.0754,-0.36653
655,-1.0211,-1.0889,-1.6456,0.19731
656,-1.3721,-1.4874,-1.5804,0.35652
657,-1.5046,-1.2322,-1.9914,-1.1227
658,-1.1518,-1.5782,-1.0666,1.5505
659,-1.0211,-1.0242,-1.4312,-0.048124
660,-1.2396,-1.3773,-1.2622,0.44939
661,-1.7679,-1.5188,-1.9914,-1.0498
662,-2.5595,-2.141,-2.4632,-1.7397
663,-1.3721,-1.5293,-1.7958,0.51572
664,-1.4599,-1.7058,-1.5384,0.8474
665,-2.1637,-2.1864,-1.9262,-0.041491
666,-1.7249,-2.1392,-1.4964,1.4709
667,-2.1637,-2.4363,-1.6688,0.9071
668,-1.9434,-1.7635,-2.2478,-0.79771
669,-2.2085,-2.3961,-1.819,0.58206
670,-1.9434,-1.968,-1.9914,-0.02159
671,-1.5476,-1.9295,-1.5616,1.3582
672,-1.5924,-1.6726,-1.6887,0.21058
673,-1.9434,-1.8351,-1.9914,-0.52573
674,-1.5046,-1.5398,-1.7539,0.044744
675,-0.97632,-1.2462,-1.3693,0.9668
676,-0.84381,-0.79182,-1.6268,-0.24713
677,-1.7679,-1.7355,-1.6887,-0.22723
678,-0.9333,-1.4507,-0.93953,1.9088
679,-1.0211,-1.3982,-0.98262,1.3714
680,-1.4599,-1.2462,-1.7108,-0.89721
681,-2.0312,-1.6464,-2.2058,-1.5805
682,-2.7798,-2.4118,-2.6356,-1.5606
683,-1.5046,-1.7198,-1.6688,0.72799
684,-1.9882,-2.0361,-1.819,0.064645
685,-2.3392,-2.5115,-1.903,0.51572
686,-1.8557,-2.0606,-1.8411,0.66829
687,-1.5046,-1.5066,-2.0334,-0.081292
688,-1.6801,-1.4559,-2.1605,-0.95028
689,-1.5924,-1.6464,-1.7759,0.11108
690,-0.88855,-1.5922,-0.83235,2.6185
691,-0.36025,-0.65201,-1.0666,1.0862
692,-0.66828,-1.0277,-0.80914,1.325
693,-1.0211,-0.90716,-1.3693,-0.49257
694,-1.6801,-1.3301,-1.819,-1.4279
695,-1.4169,-1.0837,-1.9914,-1.3483
696,-1.8127,-1.8753,-1.6688,0.13098
697,-1.7679,-2.1654,-1.4124,1.4046
698,-1.6801,-1.594,-1.903,-0.42623
699,-2.0312,-1.7163,-2.2257,-1.3151
700,-2.384,-2.4852,-1.9914,0.24375
701,-2.1637,-2.1287,-2.2058,-0.2604
702,-2.2515,-1.9942,-2.5052,-1.1095
703,-1.7249,-1.9173,-1.9494,0.62849
704,-1.7249,-1.6639,-2.0566,-0.33336
705,-2.384,-2.4625,-1.9494,0.15751
706,-1.9434,-2.0606,-1.9682,0.32998
707,-0.88855,-1.0976,-1.4312,0.74126
708,-1.4169,-1.407,-1.6456,-0.12109
709,-1.3291,-1.033,-1.9262,-1.2023
710,-1.6801,-1.0889,-2.3328,-2.3433
711,-1.5924,-1.2375,-2.1826,-1.4412
712,-1.3721,-1.2305,-1.9262,-0.6186
713,-1.2844,-1.2008,-1.7539,-0.39306
714,-1.3721,-1.178,-1.7759,-0.81761
715,-0.9333,-0.71667,-1.7539,-0.87731
716,-1.0641,-0.85473,-1.6887,-0.85741
717,-0.84381,-1.033,-1.0014,0.66829
718,-1.8127,-1.6656,-1.6887,-0.66504
719,-2.0312,-1.9802,-1.861,-0.31346
720,-2.5165,-2.4136,-2.1605,-0.539
721,-2.427,-2.3507,-2.2478,-0.43287
722,-2.5595,-2.6687,-2.0754,0.26365
723,-2.4717,-2.8086,-1.8842,1.1326
724,-1.7249,-1.6481,-2.1406,-0.39306
725,-1.2396,-1.3493,-1.6688,0.34325
726,-1.2396,-1.407,-1.2809,0.56216
727,-1.0211,-1.1081,-1.239,0.27028
728,-1.2396,-1.3283,-1.0246,0.26365
729,-1.3721,-1.4175,-1.1318,0.091179
730,-0.80079,-0.9491,-1.0014,0.51572
731,-0.66828,-0.81104,-0.89422,0.50245
732,-1.1966,-0.86172,-1.5804,-1.3417
733,-1.4169,-1.1169,-1.6688,-1.2222
734,-1.8127,-1.9487,-1.2809,0.40959
735,-1.9434,-1.5136,-2.1605,-1.7463
736,-1.1518,-1.3528,-1.239,0.69483
737,-1.9882,-2.3297,-1.197,1.1791
738,-1.8557,-2.1497,-1.3041,1.0066
739,-2.1637,-2.0571,-1.903,-0.53237
740,-2.5165,-2.5831,-1.819,0.10445
741,-1.9004,-1.7076,-2.1406,-0.84414
742,-1.5046,-1.5293,-1.7108,0.0049436
743,-0.66828,-1.1081,-0.83235,1.6301
744,-1.3721,-1.0714,-1.5384,-1.2222
745,-0.9333,-1.199,-0.89422,0.95353
746,-1.3721,-1.587,-0.91743,0.73463
747,-1.1966,-1.3755,-1.0478,0.60859
748,-0.71303,-0.47026,-1.4312,-0.96354
749,-0.71303,-0.67473,-1.0246,-0.18743
750,-1.8557,-1.545,-1.6456,-1.2886
751,-2.0759,-1.8998,-1.819,-0.79107
752,-1.8557,-2.2301,-1.3693,1.3117
753,-1.5924,-1.7443,-1.4544,0.48255
754,-1.1518,-1.5782,-1.0246,1.5505
755,-2.1637,-1.6639,-2.3129,-2.0249
756,-2.4717,-2.3105,-2.2908,-0.75791
757,-2.5595,-2.6251,-2.1406,0.097812
758,-2.735,-2.3384,-2.7858,-1.6667
759,-2.2085,-2.4363,-2.0334,0.73463
760,-1.6354,-1.9977,-1.6036,1.2786
761,-1.7249,-2.1497,-1.3461,1.5107
762,-1.4599,-1.6307,-1.5384,0.56216
763,-1.3721,-1.2095,-1.8842,-0.6982
764,-1.5046,-1.3336,-1.7539,-0.73801
765,-1.1088,-1.4856,-1.0898,1.3648
766,-0.84381,-0.53142,-1.6688,-1.2355
767,-0.75605,-0.52094,-1.5616,-0.93701
768,-1.4169,-0.96658,-1.8842,-1.7927
769,-0.66828,-0.70619,-1.2622,0.10445
770,-1.7249,-1.545,-1.6036,-0.78444
771,-1.9882,-1.5031,-2.2478,-1.9586
772,-2.0312,-1.8019,-2.0102,-0.99008
773,-2.3392,-2.5045,-1.7108,0.48919
774,-1.8557,-2.452,-1.2809,2.1542
775,-2.0759,-1.767,-2.3129,-1.2952
776,-1.7249,-1.781,-1.7759,0.11108
777,-1.2396,-1.192,-1.6036,-0.25376
778,-0.49276,-0.56987,-1.155,0.26365
779,-0.80079,-0.9893,-0.91743,0.66829
780,-1.1088,-1.234,-1.0014,0.40959
781,-1.3721,-1.2305,-1.5196,-0.6186
782,-2.3392,-2.2214,-1.8842,-0.58544
783,-2.1637,-1.8928,-2.3129,-1.1559
784,-1.5924,-1.6184,-1.819,0.0049436
785,-0.75605,-0.75687,-1.4544,-0.041491
786,-0.66828,-0.67648,-1.2809,-0.0083233
787,-0.9333,-0.91939,-1.3041,-0.10783
788,-1.3291,-1.2619,-1.3693,-0.33336
789,-0.88855,-1.2305,-0.76716,1.2454
790,-1.0211,-1.0242,-1.0666,-0.048124
791,-0.97632,-0.81454,-1.4124,-0.67167
792,-1.4599,-1.0435,-1.8842,-1.6667
793,-1.2396,-1.0155,-1.6268,-0.92374
794,-0.9333,-1.1518,-1.0478,0.77443
795,-1.3291,-0.98405,-1.7958,-1.3881
796,-2.0759,-1.9819,-1.7539,-0.4793
797,-2.0312,-1.947,-1.9914,-0.4395
798,-2.384,-2.5569,-1.8411,0.51572
799,-1.4169,-1.788,-1.3892,1.325
800,-1.6801,-1.5957,-1.7958,-0.4196
801,-1.2844,-1.7705,-1.0666,1.7694
802,-1.0211,-1.0452,-1.4964,0.031478
803,-0.66828,-0.51395,-1.3892,-0.62524
804,-0.58052,-0.22734,-1.5384,-1.3748
805,-0.84381,-1.0295,-1.1318,0.65502
806,-1.1966,-1.3388,-1.0898,0.46929
807,-1.3291,-1.6167,-1.0898,1.0132
808,-0.97632,-0.98405,-1.3693,-0.028224
809,-1.1966,-1.2969,-1.2158,0.31008
810,-0.84381,-1.1431,-1.0246,1.0862
811,-0.66828,-0.55414,-1.3892,-0.47267
812,-0.88855,-0.42657,-1.7759,-1.806
813,-1.0211,-0.67648,-1.6887,-1.3682
814,-1.3291,-1.1903,-1.4732,-0.60534
815,-1.5924,-1.3039,-1.819,-1.1891
816,-1.3291,-1.4856,-1.3693,0.51572
817,-1.5476,-1.6813,-1.4732,0.41622
818,-1.5046,-1.6079,-1.6036,0.30345
819,-1.0211,-1.0732,-1.5804,0.13761
820,-1.1088,-0.96833,-1.5804,-0.5987
821,-0.62526,-1.185,-0.63678,2.0879
822,-0.49276,-0.99279,-0.5296,1.869
823,-0.58052,-0.36191,-1.3461,-0.86404
824,-0.31723,-0.63803,-0.51082,1.199
825,-0.5375,-0.81978,-0.65998,1.0398
826,-0.88855,-0.92813,-0.98262,0.097812
827,-0.62526,-0.52094,-1.197,-0.43287
828,-1.3291,-1.2287,-1.3693,-0.4594
829,-1.5476,-1.3738,-1.7108,-0.75127
830,-1.1966,-1.1641,-1.5804,-0.19406
831,-1.2844,-1.4979,-1.2809,0.73463
832,-1.3291,-0.94211,-2.0102,-1.5473
833,-1.4169,-1.1081,-1.9914,-1.2554
834,-2.2085,-1.9155,-2.0986,-1.2421
835,-1.8127,-1.9173,-1.7539,0.29018
836,-0.88855,-1.1501,-1.3461,0.94026
837,-0.5375,-0.44055,-1.4312,-0.3997
838,-0.62526,-0.57861,-1.2809,-0.21396
839,-0.58052,-0.659,-1.0666,0.26365
840,-0.5375,-0.72716,-0.83235,0.68819
841,-0.88855,-0.53317,-1.5616,-1.4014
842,-1.2396,-0.83027,-1.734,-1.6269
843,-0.84381,-0.85298,-1.239,-0.014957
844,-0.97632,-0.88619,-1.3693,-0.3997
845,-0.71303,-0.64327,-1.197,-0.30683
846,-0.84381,-0.9491,-0.93953,0.34988
847,-0.71303,-0.25181,-1.5804,-1.7927
848,-1.3291,-1.2479,-1.2158,-0.38643
849,-1.5046,-1.4314,-1.5196,-0.36653
850,-1.5924,-1.5118,-1.5616,-0.3997
851,-1.1518,-1.6516,-0.98262,1.8291
852,-1.4599,-1.3196,-1.6887,-0.6186
853,-1.7679,-1.6744,-1.7759,-0.4594
854,-1.9434,-1.559,-2.1605,-1.5738
855,-0.9333,-1.1676,-1.324,0.83413
856,-0.49276,-0.42657,-1.3041,-0.2803
857,-0.5375,-0.6922,-0.80914,0.55552
858,-0.40499,-0.69395,-0.48761,1.0729
859,-0.58052,-0.67648,-0.85224,0.32998
860,-1.2396,-1.3511,-1.0014,0.34988
861,-1.1088,-1.2444,-1.0014,0.44939
862,-1.0211,-0.65026,-1.6036,-1.4677
863,-0.66828,-0.38113,-1.4544,-1.1294
864,-1.0641,-1.1833,-0.98262,0.38969
865,-1.3291,-1.2182,-1.3693,-0.4992
866,-1.0211,-0.70269,-1.5384,-1.2687
867,-1.3291,-1.4629,-1.0898,0.42949
868,-1.5924,-1.5747,-1.5196,-0.16089
869,-1.1966,-1.1046,-1.5384,-0.4196
870,-1.7249,-1.8351,-1.3892,0.31672
871,-1.7679,-1.9557,-1.3461,0.60859
872,-2.0759,-1.8037,-2.0566,-1.1559
873,-1.5476,-1.4507,-1.861,-0.4594
874,-0.71303,-1.2322,-0.68318,1.9287
875,-0.22946,-0.43356,-0.65998,0.76116
876,-0.36025,-0.5856,-0.48761,0.83413
877,-0.80079,-1.0277,-0.5528,0.81423
878,-0.58052,-0.92638,-0.5528,1.2786
879,-0.1417,0.1449,-0.98262,-1.0962
880,-0.71303,-0.14346,-1.4964,-2.204
881,-0.9333,-0.47725,-1.3892,-1.7861
882,-1.2844,-0.99104,-1.4732,-1.1891
883,-1.1966,-1.0173,-1.4964,-0.75127
884,-0.75605,-1.0644,-0.70197,1.126
885,-1.7679,-1.8316,-1.2158,0.13761
886,-1.8127,-1.3441,-2.0566,-1.8856
887,-2.0312,-1.4577,-2.356,-2.2969
888,-1.9004,-1.9942,-1.7759,0.24375
889,-1.5924,-1.7722,-1.3892,0.58869
890,-2.0312,-2.0676,-1.6688,0.018211
891,-1.3291,-1.1169,-1.7958,-0.88394
892,-1.7249,-1.9977,-1.3041,0.93363
893,-0.1417,-0.3654,-0.89422,0.84076
894,-0.1417,0.069751,-1.1086,-0.81097
895,-0.0091931,-0.015881,-0.74395,0.024844
896,-0.40499,-0.38637,-0.70197,-0.094559
897,0.035549,-0.46676,-0.015813,1.9088
898,0.43135,0.1082,-0.0578,1.252
899,-0.31723,-0.17841,-0.57601,-0.54563
900,-1.1088,-1.1361,-0.74395,0.038111
901,-1.1088,-0.72366,-1.5384,-1.5274
902,-0.40499,-0.53317,-0.89422,0.46265
903,-0.5375,-1.0802,-0.31414,2.0282
904,-0.75605,-0.53142,-1.239,-0.89721
905,-1.3721,-0.79881,-1.9494,-2.2571
906,-1.3721,-0.9893,-1.819,-1.534
907,-1.8557,-1.9942,-1.3892,0.41622
908,-1.2396,-1.4419,-1.3693,0.69483
909,-1.1966,-1.365,-1.239,0.56879
910,-0.49276,-0.90017,-0.65998,1.5174
911,-0.1417,0.0085853,-0.89422,-0.5788
912,0.12331,0.18335,-0.70197,-0.22059
913,0.38661,0.097713,-0.015813,1.1194
914,0.078571,-0.010638,-0.099787,0.34325
915,-0.66828,-0.17142,-1.1318,-1.9254
916,-0.36025,0.11344,-1.239,-1.8193
917,-0.5375,-0.70793,-0.5528,0.61522
918,-0.40499,-0.74813,-0.36055,1.2786
919,-0.27248,-0.70094,-0.18818,1.6102
920,-0.75605,-0.42133,-1.1738,-1.3151
921,-0.36025,-0.21686,-0.93953,-0.56554
922,-0.27248,-0.37764,-0.51082,0.38305
923,-1.1088,-1.4017,-0.57601,1.0464
924,-1.5046,-1.1833,-1.5384,-1.3085
925,-1.0641,-1.4332,-0.80914,1.3383
926,-1.0211,-0.87745,-1.4732,-0.60534
927,-1.7679,-1.8666,-1.3041,0.27028
928,-1.5046,-1.2147,-1.8842,-1.1891
929,-0.62526,-0.63628,-1.3461,0.0049436
930,-0.62526,-0.48424,-1.197,-0.57217
931,0.16633,-0.18016,-0.37933,1.325
932,0.47437,-0.12249,0.21843,2.2935
933,0.12331,-0.12423,-0.015813,0.9469
934,-0.84381,-0.55764,-0.93953,-1.136
935,-0.62526,-0.72366,-0.70197,0.33662
936,-0.49276,-0.63803,-0.63678,0.52235
937,-0.096957,-0.00015271,-0.87434,-0.37316
938,-0.096957,-0.14346,-0.61799,0.17078
939,-1.3721,-1.0679,-1.2158,-1.2355
940,-0.88855,-1.0312,-0.85224,0.48919
941,-1.0211,-0.93163,-1.3461,-0.3997
942,-1.5476,-1.3598,-1.6036,-0.80434
943,-1.8557,-1.6429,-1.9494,-0.91711
944,-1.1966,-1.6604,-0.98262,1.6898
945,-1.1088,-1.4384,-1.1086,1.1857
946,-2.2515,-1.6412,-2.5052,-2.4494
947,-1.9004,-1.6254,-2.2478,-1.1559
948,-1.1518,-0.8792,-2.0986,-1.1028
949,-0.49276,-0.6625,-1.2809,0.61522
950,-0.88855,-0.83726,-1.3461,-0.24713
951,-0.49276,-0.90366,-0.70197,1.5306
952,-0.75605,-0.86172,-1.0014,0.35652
953,-0.66828,-0.63628,-1.239,-0.16089
954,-1.3291,-1.1938,-1.4964,-0.59207
955,-1.7679,-1.4262,-1.9914,-1.4014
956,-0.97632,-0.78832,-1.6887,-0.77117
957,-1.1088,-1.0784,-1.4544,-0.18079
958,-1.2844,-1.6359,-1.1086,1.2587
959,-1.6801,-1.3528,-1.8842,-1.3417
960,-1.6354,-1.4507,-2.0566,-0.79771
961,-2.2085,-2.141,-1.9494,-0.38643
962,-1.9004,-1.9015,-2.0566,-0.10783
963,-2.5165,-2.5254,-2.1406,-0.11446
964,-2.384,-2.1637,-2.5284,-0.97681
965,-2.3392,-2.5342,-1.9494,0.60196
966,-1.9882,-1.9173,-2.2257,-0.38643
967,-1.4169,-1.8753,-1.324,1.6567
968,-0.97632,-1.4979,-0.98262,1.922
969,-1.3291,-1.6883,-1.0478,1.2852
970,-0.97632,-0.90366,-1.5196,-0.33336
971,-0.84381,-0.89318,-1.2158,0.13761
972,-1.4169,-1.5258,-1.2622,0.32998
973,-1.2844,-1.5346,-1.1086,0.87393
974,-1.0641,-1.1501,-1.3693,0.26365
975,-1.4599,-1.0714,-1.9494,-1.5606
976,-1.2396,-1.3423,-1.3693,0.31672
977,-1.5924,-1.7687,-1.3693,0.57542
978,-1.9434,-1.5311,-2.2676,-1.68
979,-1.4169,-1.9417,-1.155,1.9088
980,-2.1637,-2.4066,-1.5804,0.79433
981,-1.7679,-2.3297,-1.324,2.0282
982,-1.4599,-1.7862,-1.4732,1.1525
983,-1.5046,-1.4175,-1.7539,-0.4196
984,-1.7679,-1.9225,-1.5384,0.48255
985,-1.6354,-1.5153,-1.7958,-0.55227
986,-0.75605,-1.1204,-0.91743,1.3383
987,-1.3291,-1.0522,-1.6268,-1.1294
988,-0.22946,-0.37065,-0.95941,0.52235
989,0.29884,0.20082,-0.70197,0.38969
990,0.51911,0.75307,-0.83235,-0.85741
991,0.2541,0.15014,-0.16498,0.40959
992,0.6499,0.92433,-0.63678,-1.0033
993,-0.22946,0.37383,-1.155,-2.3035
994,-0.5375,-0.5856,-0.65998,0.15088
995,-0.49276,-0.73939,-0.51082,0.9071
996,-0.36025,-0.75512,-0.44563,1.4776
997,-0.58052,-0.28326,-1.197,-1.1625
998,-0.84381,-0.33744,-1.6688,-1.9718
999,-0.80079,-0.92638,-0.93953,0.42949
1000,-0.18472,0.017323,-1.1738,-0.77781
1001,0.035549,-0.54715,-0.081003,2.2139
1002,0.21108,0.40879,-0.93953,-0.73801
1003,-0.36025,-0.080543,-1.155,-1.0829
1004,-0.75605,-0.39511,-1.4312,-1.4146
1005,-0.71303,-0.75162,-0.91743,0.10445
1006,-1.2844,-1.0225,-1.5196,-1.0697
1007,-0.84381,-0.6922,-1.4124,-0.62524
1008,-1.2396,-1.386,-1.1318,0.48255
1009,-0.75605,-1.1378,-0.87434,1.4046
1010,-0.71303,-0.72191,-1.2158,-0.0083233
1011,-0.36025,-0.56987,-0.85224,0.77443
1012,-0.27248,-0.056076,-1.2158,-0.83751
1013,-0.66828,-0.45803,-1.1738,-0.83751
1014,-0.71303,-0.85124,-0.80914,0.48255
1015,-0.31723,-0.42832,-0.65998,0.40295
1016,-0.27248,-0.049086,-1.1738,-0.86404
1017,-0.49276,-0.08229,-1.3693,-1.5871
1018,-0.49276,-0.099766,-1.4312,-1.5208
1019,0.38661,0.16936,-0.51082,0.8474
1020,0.51911,0.53461,-0.61799,-0.028224
1021,0.60688,0.37908,0.0040758,0.90046
1022,0.56213,0.61675,-0.31414,-0.17416
1023,0.2541,0.15713,-0.037911,0.38305
1024,0.12331,0.31267,-0.5528,-0.71147
1025,-0.80079,-0.48599,-1.0666,-1.2421
1026,-1.1518,-0.59609,-1.734,-2.1775
1027,-1.5924,-1.5712,-1.4312,-0.17416
1028,-1.7249,-1.8648,-1.4964,0.42949
1029,-1.6354,-1.8928,-1.3693,0.88056
1030,-1.6354,-1.9138,-1.3461,0.96016
1031,-0.97632,-1.2584,-1.2158,1.0132
1032,-1.7249,-1.8526,-1.3693,0.38305
1033,-1.5476,-1.5363,-1.7108,-0.13436
1034,-1.9882,-2.1619,-1.6268,0.54226
1035,-0.88855,-1.3144,-1.0246,1.5638
1036,-0.71303,-0.77609,-1.1738,0.19731
1037,-0.0091931,-0.59084,-0.12299,2.2073
1038,-0.66828,-0.45803,-1.155,-0.83751
1039,-0.31723,-0.48074,-0.57601,0.60196
1040,-0.58052,-0.46502,-1.0246,-0.47267
1041,-1.2396,-0.89493,-1.4312,-1.3815
1042,-1.5046,-1.2689,-1.6268,-0.98344
1043,-1.5046,-1.7111,-1.155,0.69483
1044,-1.1088,-1.0959,-1.3693,-0.11446
1045,-0.49276,-0.79007,-0.78705,1.0995
1046,-0.97632,-0.8792,-1.197,-0.42623
1047,-1.6354,-1.2899,-1.7958,-1.408
1048,-1.9004,-1.8316,-1.5804,-0.37316
1049,-1.7679,-1.8404,-1.5196,0.17078
1050,-1.2844,-1.2479,-1.6268,-0.21396
1051,-1.2844,-1.4891,-1.155,0.70146
1052,-1.4599,-1.199,-1.7108,-1.0763
1053,-1.3291,-1.1815,-1.6036,-0.6385
1054,-0.84381,-1.3441,-0.65998,1.8491
1055,-0.71303,-1.1239,-0.65998,1.5174
1056,-0.71303,-1.1378,-0.46772,1.5704
1057,-0.27248,-0.1487,-0.87434,-0.48593
1058,0.035549,-0.24831,-0.099787,1.0796
1059,0.21108,0.38956,-0.48761,-0.66504
1060,0.7824,0.37733,0.49908,1.5837
1061,0.34358,0.087228,0.28362,0.99333
1062,0.47437,0.68666,-0.29536,-0.77781
1063,-0.18472,-0.24482,-0.081003,0.21721
1064,0.12331,-0.036852,-0.0578,0.61522
1065,-0.22946,-0.087533,-0.46772,-0.55227
1066,-0.84381,-0.59084,-0.87434,-1.01
1067,-0.80079,-0.60308,-1.1318,-0.79771
1068,-0.49276,-0.83027,-0.42242,1.252
1069,-0.096957,-0.6188,-0.037911,1.9751
1070,-0.27248,0.022566,-0.85224,-1.136
1071,0.21108,0.30917,-0.59479,-0.3599
1072,-0.31723,-0.42657,-0.29536,0.39632
1073,-0.62526,-0.60308,-0.70197,-0.12109
1074,-1.0641,-1.3458,-0.51082,1.0066
1075,-0.80079,-0.83726,-0.85224,0.091179
1076,-0.27248,-0.69919,-0.40253,1.6036
1077,-0.22946,-0.56288,-0.33734,1.252
1078,-0.62526,-0.83201,-0.51082,0.74789
1079,-0.80079,-0.54541,-1.197,-1.0166
1080,-0.49276,-0.6922,-0.48761,0.72799
1081,-0.88855,-1.0942,-0.65998,0.72799
1082,-0.75605,-0.60657,-1.1738,-0.61197
1083,-0.66828,-0.66949,-1.0478,-0.034857
1084,-0.1417,-0.64152,-0.25337,1.8889
1085,-0.44801,-0.4021,-0.85224,-0.20069
1086,-0.66828,-0.44579,-1.155,-0.88394
1087,0.43135,-0.21336,0.11125,2.4726
1088,-0.096957,0.19733,-0.95941,-1.1227
1089,0.69464,0.69539,-0.44563,0.038111
1090,1.0904,0.79326,0.37201,1.1923
1091,0.91491,0.97676,0.0040758,-0.18079
1092,0.078571,0.14839,-0.23017,-0.2604
1093,-1.3291,-1.1745,-0.83235,-0.66504
1094,-1.8557,-1.6551,-1.4964,-0.87068
1095,-1.3291,-1.2392,-1.5384,-0.4196
1096,-1.2396,-1.1134,-1.6268,-0.55227
1097,-0.31723,-0.54541,-0.91743,0.8474
1098,-1.5924,-1.5346,-1.4124,-0.31346
1099,-2.1207,-1.9715,-1.861,-0.69157
1100,-2.735,-2.0885,-2.8466,-2.6153
1101,-2.5595,-2.8697,-1.8842,1.0265
1102,-1.5476,-1.5747,-1.9682,0.011577
1103,-0.75605,-0.92813,-1.324,0.60859
