Time,PV
6752,0.43011
6753,0.43011
6754,0.43011
6755,0.43011
6756,0.71902
6757,0.43011
6758,0.71902
6759,1.0079
6760,0.71902
6761,1.0079
6762,0.71902
6763,0.71902
6764,0.43011
6765,0.43011
6766,0.43011
6767,0.14807
6768,0.43011
6769,0.43011
6770,0.43011
6771,0.43011
6772,0.43011
6773,0.71902
6774,1.0079
6775,0.43011
6776,0.43011
6777,0.43011
6778,0.43011
6779,0.71902
6780,0.43011
6781,0.43011
6782,0.43011
6783,0.43011
6784,0.43011
6785,0.43011
6786,0.43011
6787,0.71902
6788,0.43011
6789,0.43011
6790,0.71902
6791,1.0079
6792,0.71902
6793,1.0079
6794,1.0079
6795,1.0079
6796,1.0079
6797,1.0079
6798,1.0079
6799,1.0079
6800,1.29
6801,1.0079
6802,1.0079
6803,1.0079
6804,1.0079
6805,1.0079
6806,1.0079
6807,1.0079
6808,1.0079
6809,1.0079
6810,1.0079
6811,1.0079
6812,1.0079
6813,1.29
6814,1.29
6815,1.29
6816,1.0079
6817,1.0079
6818,1.5789
6819,1.0079
6820,1.0079
6821,1.0079
6822,1.0079
6823,1.0079
6824,1.0079
6825,1.0079
6826,1.0079
6827,1.0079
6828,1.0079
6829,1.0079
6830,1.0079
6831,1.0079
6832,0.71902
6833,0.71902
6834,0.71902
6835,1.0079
6836,1.0079
6837,1.0079
6838,1.0079
6839,1.0079
6840,1.0079
6841,1.0079
6842,1.0079
6843,1.0079
6844,0.71902
6845,1.0079
6846,1.0079
6847,1.0079
6848,1.0079
6849,1.0079
6850,1.0079
6851,1.0079
6852,1.0079
6853,1.29
6854,1.29
6855,1.0079
6856,1.0079
6857,1.0079
6858,1.29
6859,1.29
6860,1.29
6861,1.0079
6862,1.0079
6863,1.29
6864,1.29
6865,1.29
6866,1.5789
6867,1.5789
6868,1.29
6869,1.29
6870,1.29
6871,1.29
6872,1.5789
6873,1.29
6874,1.29
6875,1.29
6876,1.29
6877,1.29
6878,1.29
6879,1.5789
6880,1.29
6881,1.29
6882,1.0079
6883,1.5789
6884,1.29
6885,1.0079
6886,1.0079
6887,1.0079
6888,1.0079
6889,1.0079
6890,1.0079
6891,1.0079
6892,1.29
6893,1.0079
6894,1.0079
6895,1.0079
6896,0.71902
6897,0.71902
6898,1.0079
6899,1.0079
6900,1.29
6901,0.71902
6902,1.0079
6903,1.29
6904,1.29
6905,1.0079
6906,0.43011
6907,0.71902
6908,0.43011
6909,0.71902
6910,0.43011
6911,0.71902
6912,0.71902
6913,0.71902
6914,0.43011
6915,1.0079
6916,1.0079
6917,1.0079
6918,0.71902
6919,1.0079
6920,1.29
6921,1.0079
6922,1.29
6923,1.0079
6924,1.0079
6925,1.29
6926,1.29
6927,1.29
6928,1.29
6929,1.29
6930,1.29
6931,1.0079
6932,1.29
6933,1.29
6934,1.29
6935,1.29
6936,1.29
6937,1.29
6938,1.29
6939,1.0079
6940,1.29
6941,1.29
6942,1.29
6943,1.29
6944,1.0079
6945,1.29
6946,1.29
6947,1.0079
6948,1.0079
6949,1.0079
6950,1.29
6951,1.0079
6952,1.0079
6953,0.43011
6954,1.0079
6955,0.43011
6956,0.43011
6957,0.14807
6958,0.43011
6959,0.43011
6960,0.14807
6961,0.43011
6962,0.14807
6963,0.14807
6964,0.14807
6965,-0.14084
6966,-0.14084
6967,-0.14084
6968,-0.14084
6969,-0.14084
6970,-0.14084
6971,0.14807
6972,0.43011
6973,0.71902
6974,0.43011
6975,0.43011
6976,0.71902
6977,0.71902
6978,0.71902
6979,0.71902
6980,0.71902
6981,1.0079
6982,1.0079
6983,1.0079
6984,1.0079
6985,1.0079
6986,1.0079
6987,1.0079
6988,1.0079
6989,1.0079
6990,1.0079
6991,0.71902
6992,1.0079
6993,0.71902
6994,1.0079
6995,1.0079
6996,0.43011
6997,0.43011
6998,0.43011
6999,0.43011
7000,0.43011
7001,0.14807
7002,0.71902
7003,0.43011
7004,0.43011
7005,0.71902
7006,0.43011
7007,0.43011
7008,0.43011
7009,0.14807
7010,0.14807
7011,0.14807
7012,0.14807
7013,0.43011
7014,0.14807
7015,0.43011
7016,0.43011
7017,0.43011
7018,0.71902
7019,0.43011
7020,0.43011
7021,0.43011
7022,0.14807
7023,0.43011
7024,0.14807
7025,-0.14084
7026,0.43011
7027,0.14807
7028,0.14807
7029,0.14807
7030,0.14807
7031,0.14807
7032,0.43011
7033,0.43011
7034,0.43011
7035,0.43011
7036,0.43011
7037,0.71902
7038,0.43011
7039,0.71902
7040,0.71902
7041,1.0079
7042,0.71902
7043,0.43011
7044,1.0079
7045,0.43011
7046,0.71902
7047,0.43011
7048,0.43011
7049,0.43011
7050,0.43011
7051,0.43011
7052,0.43011
7053,0.43011
7054,0.43011
7055,0.43011
7056,0.71902
7057,0.43011
7058,0.43011
7059,0.14807
7060,0.43011
7061,0.71902
7062,0.71902
7063,1.0079
7064,0.71902
7065,0.71902
7066,0.71902
7067,0.71902
7068,0.71902
7069,0.43011
7070,0.14807
7071,0.14807
7072,0.43011
7073,0.43011
7074,0.43011
7075,0.71902
7076,0.71902
7077,0.43011
7078,0.71902
7079,0.43011
7080,0.71902
7081,0.71902
7082,0.71902
7083,0.71902
7084,0.71902
7085,0.43011
7086,0.43011
7087,0.43011
7088,0.43011
7089,0.43011
7090,0.43011
7091,0.43011
7092,0.71902
7093,0.43011
7094,0.43011
7095,0.43011
7096,1.0079
7097,0.43011
7098,1.0079
7099,1.0079
7100,1.0079
7101,1.0079
7102,0.43011
7103,1.0079
7104,1.0079
7105,1.29
7106,1.0079
7107,1.0079
7108,1.0079
7109,1.0079
7110,1.0079
7111,1.0079
7112,1.0079
7113,0.71902
7114,0.43011
7115,1.0079
7116,1.0079
7117,1.0079
7118,1.0079
7119,1.0079
7120,1.0079
7121,1.29
7122,1.0079
7123,1.0079
7124,1.0079
7125,1.0079
7126,1.0079
7127,1.29
7128,1.29
7129,1.29
7130,1.0079
7131,1.0079
7132,0.71902
7133,1.0079
7134,1.0079
7135,1.0079
7136,1.0079
7137,1.0079
7138,1.0079
7139,1.0079
7140,1.0079
7141,1.29
7142,1.0079
7143,1.29
7144,1.0079
7145,1.29
7146,1.29
7147,1.29
7148,1.0079
7149,1.0079
7150,1.0079
7151,1.0079
7152,1.29
7153,1.0079
7154,1.0079
7155,1.0079
7156,1.29
7157,1.29
7158,1.29
7159,1.5789
7160,1.5789
7161,1.29
7162,1.5789
7163,1.29
7164,1.29
7165,1.0079
7166,1.29
7167,1.29
7168,1.29
7169,1.29
7170,1.29
7171,1.5789
7172,1.29
7173,1.29
7174,1.29
7175,1.29
7176,1.29
7177,1.29
7178,1.0079
7179,1.29
7180,1.5789
7181,1.5789
7182,1.29
7183,1.5789
7184,1.29
7185,1.5789
7186,1.5789
7187,1.5789
7188,1.5789
7189,1.5789
7190,1.29
7191,1.29
7192,1.0079
7193,1.0079
7194,1.0079
7195,1.29
7196,0.71902
7197,1.0079
7198,1.0079
7199,1.0079
7200,1.29
7201,1.29
7202,1.0079
7203,1.29
7204,1.0079
7205,1.0079
7206,1.0079
7207,1.0079
7208,1.0079
7209,1.0079
7210,1.0079
7211,1.0079
7212,1.0079
7213,1.0079
7214,1.29
7215,1.29
7216,1.0079
7217,1.29
7218,1.29
7219,1.0079
7220,1.29
7221,1.0079
7222,1.29
7223,1.0079
7224,1.0079
7225,1.0079
7226,1.0079
7227,1.0079
7228,1.0079
7229,1.0079
7230,1.29
7231,1.29
7232,1.0079
7233,1.29
7234,1.29
7235,1.0079
7236,1.29
7237,1.29
7238,1.29
7239,1.0079
7240,1.29
7241,1.0079
7242,1.0079
7243,1.29
7244,1.29
7245,1.0079
7246,1.29
7247,1.29
7248,1.0079
7249,1.0079
7250,1.0079
7251,0.43011
7252,0.71902
7253,0.43011
7254,0.43011
7255,0.43011
7256,0.43011
7257,0.43011
7258,0.43011
7259,1.0079
7260,0.71902
7261,0.71902
7262,1.0079
7263,1.0079
7264,1.0079
7265,0.71902
7266,0.71902
7267,0.71902
7268,0.71902
7269,0.43011
7270,0.71902
7271,1.0079
7272,1.0079
7273,1.0079
7274,1.0079
7275,0.71902
7276,0.71902
7277,1.0079
7278,1.0079
7279,1.0079
7280,1.29
7281,1.0079
7282,1.0079
7283,1.0079
7284,1.0079
7285,0.71902
7286,0.71902
7287,0.71902
7288,1.0079
7289,0.43011
7290,0.43011
7291,0.43011
7292,1.0079
7293,0.71902
7294,1.0079
7295,0.71902
7296,0.14807
7297,0.43011
7298,0.14807
7299,0.43011
7300,0.43011
7301,0.43011
7302,0.43011
7303,0.43011
7304,0.43011
7305,0.43011
7306,0.71902
7307,0.43011
7308,0.43011
7309,0.43011
7310,0.43011
7311,0.43011
7312,0.14807
7313,0.71902
7314,0.43011
7315,0.14807
7316,0.14807
7317,0.14807
7318,0.14807
7319,0.43011
7320,0.14807
7321,0.43011
7322,0.43011
7323,0.71902
7324,0.43011
7325,0.43011
7326,0.43011
7327,0.71902
7328,0.43011
7329,0.14807
7330,0.14807
7331,-0.14084
7332,0.14807
7333,0.14807
7334,-0.14084
7335,0.14807
7336,0.43011
7337,0.43011
7338,0.43011
7339,0.43011
7340,0.43011
7341,0.71902
7342,0.43011
7343,0.43011
7344,0.43011
7345,0.43011
7346,1.0079
7347,0.71902
7348,0.71902
7349,1.0079
7350,0.43011
7351,1.0079
7352,0.71902
7353,0.71902
7354,0.71902
7355,0.43011
7356,0.43011
7357,0.71902
7358,0.43011
7359,0.71902
7360,1.0079
7361,1.0079
7362,1.0079
7363,1.0079
7364,1.29
7365,1.0079
7366,1.0079
7367,1.0079
7368,1.0079
7369,0.71902
7370,1.0079
7371,0.43011
7372,0.71902
7373,0.43011
7374,0.43011
7375,0.43011
7376,0.14807
7377,0.14807
7378,0.43011
7379,0.43011
7380,0.43011
7381,0.43011
7382,0.71902
7383,0.71902
7384,1.0079
7385,1.0079
7386,1.0079
7387,1.0079
7388,0.71902
7389,1.0079
7390,1.0079
7391,1.0079
7392,1.0079
7393,1.0079
7394,1.0079
7395,0.71902
7396,0.71902
7397,0.71902
7398,1.0079
7399,0.71902
7400,1.0079
7401,1.0079
7402,0.71902
7403,0.71902
7404,1.0079
7405,0.71902
7406,1.0079
7407,1.0079
7408,0.43011
7409,1.0079
7410,1.0079
7411,1.0079
7412,1.0079
7413,0.71902
7414,1.0079
7415,1.0079
7416,1.0079
7417,1.0079
7418,0.71902
7419,1.0079
7420,0.71902
7421,0.71902
7422,0.71902
7423,0.43011
7424,1.0079
7425,0.71902
7426,1.0079
7427,0.71902
7428,1.0079
7429,0.71902
7430,1.0079
7431,1.0079
7432,1.0079
7433,1.0079
7434,1.0079
7435,0.43011
7436,1.0079
7437,1.0079
7438,1.0079
7439,1.0079
7440,0.71902
7441,0.43011
7442,1.0079
7443,1.0079
7444,1.0079
7445,1.0079
7446,1.0079
7447,1.0079
7448,1.0079
7449,0.71902
7450,1.0079
7451,1.0079
7452,1.0079
7453,1.0079
7454,1.29
7455,1.0079
7456,1.0079
7457,1.29
7458,1.0079
7459,1.0079
7460,1.29
7461,1.29
7462,1.0079
7463,1.0079
7464,1.29
7465,1.29
7466,1.29
7467,1.5789
7468,1.29
7469,1.29
7470,1.5789
7471,1.29
7472,1.29
7473,1.0079
7474,1.0079
7475,1.29
7476,1.0079
7477,1.29
7478,1.29
7479,1.29
7480,1.29
7481,1.29
7482,1.29
7483,1.29
7484,0.71902
7485,1.29
7486,1.0079
7487,1.0079
7488,1.29
7489,1.29
7490,1.29
7491,1.29
7492,1.29
7493,1.29
7494,1.29
7495,1.5789
7496,1.29
7497,1.29
7498,1.0079
7499,1.0079
7500,1.0079
7501,1.0079
7502,0.71902
7503,1.0079
7504,0.71902
7505,1.0079
7506,1.0079
7507,1.0079
7508,1.0079
7509,0.43011
7510,0.71902
7511,1.0079
7512,0.71902
7513,0.43011
7514,0.71902
7515,0.71902
7516,0.43011
7517,0.43011
7518,0.43011
7519,0.43011
7520,0.71902
7521,0.71902
7522,0.43011
7523,1.0079
7524,0.71902
7525,0.43011
7526,0.71902
7527,1.0079
7528,1.0079
7529,1.0079
7530,1.0079
7531,1.0079
7532,1.0079
7533,1.0079
7534,1.0079
7535,1.29
7536,1.0079
7537,0.71902
7538,1.0079
7539,1.0079
7540,1.0079
7541,0.71902
7542,0.71902
7543,1.0079
7544,1.0079
7545,1.0079
7546,1.0079
7547,1.0079
7548,1.0079
7549,1.0079
7550,1.0079
7551,1.0079
7552,1.0079
7553,0.43011
7554,0.71902
7555,0.71902
7556,0.71902
7557,0.43011
7558,0.71902
7559,0.43011
7560,0.14807
7561,0.14807
7562,-0.14084
7563,0.14807
7564,0.14807
7565,0.14807
7566,0.14807
7567,0.43011
7568,0.43011
7569,0.43011
7570,0.43011
7571,0.43011
7572,0.71902
7573,0.43011
7574,0.71902
7575,0.71902
7576,0.43011
7577,0.43011
7578,0.43011
7579,0.43011
7580,0.14807
7581,0.43011
7582,0.14807
7583,0.43011
7584,0.71902
7585,0.71902
7586,0.43011
7587,0.43011
7588,0.43011
7589,0.71902
7590,1.0079
7591,1.0079
7592,0.71902
7593,1.0079
7594,1.0079
7595,1.0079
7596,1.0079
7597,1.0079
7598,1.0079
7599,0.71902
7600,0.71902
7601,1.0079
7602,0.71902
7603,1.0079
7604,1.0079
7605,0.71902
7606,0.71902
7607,0.71902
7608,0.71902
7609,0.43011
7610,0.71902
7611,0.43011
7612,0.71902
7613,1.0079
7614,0.71902
7615,0.71902
7616,1.0079
7617,1.0079
7618,0.43011
7619,0.71902
7620,0.43011
7621,0.43011
7622,0.43011
7623,0.43011
7624,0.14807
7625,0.43011
7626,0.43011
7627,0.43011
7628,0.14807
7629,0.14807
7630,0.43011
7631,0.43011
7632,0.43011
7633,0.43011
7634,0.71902
7635,0.43011
7636,0.71902
7637,0.43011
7638,0.43011
7639,0.43011
7640,0.43011
7641,0.43011
7642,0.14807
7643,0.43011
7644,0.43011
7645,0.43011
7646,0.43011
7647,0.14807
7648,0.43011
7649,0.71902
7650,0.14807
7651,0.43011
7652,0.43011
7653,0.43011
7654,1.0079
7655,0.43011
7656,0.71902
7657,0.43011
7658,0.71902
7659,1.0079
7660,1.0079
7661,1.0079
7662,1.0079
7663,0.43011
7664,0.43011
7665,0.43011
7666,0.43011
7667,0.43011
7668,0.43011
7669,0.43011
7670,0.43011
7671,0.43011
7672,0.43011
7673,0.43011
7674,0.43011
7675,0.43011
7676,0.71902
7677,0.43011
7678,0.71902
7679,0.43011
7680,0.43011
7681,0.14807
7682,0.71902
7683,0.43011
7684,0.43011
7685,0.14807
7686,0.14807
7687,-0.14084
7688,-0.14084
7689,-0.14084
7690,0.14807
7691,-0.14084
7692,0.14807
7693,0.14807
7694,0.43011
7695,0.14807
7696,0.43011
7697,0.14807
7698,0.14807
7699,0.14807
7700,0.43011
7701,0.14807
7702,0.14807
7703,0.14807
7704,-0.14084
7705,-0.14084
7706,-0.14084
7707,-0.14084
7708,-0.14084
7709,-0.14084
7710,-0.14084
7711,-0.14084
7712,-0.14084
7713,-0.14084
7714,-0.14084
7715,0.14807
7716,0.43011
7717,0.43011
7718,-0.14084
7719,0.43011
7720,0.43011
7721,0.71902
7722,0.43011
7723,0.14807
7724,0.14807
7725,0.43011
7726,0.43011
7727,0.43011
7728,0.14807
7729,0.43011
7730,0.14807
7731,0.14807
7732,0.14807
7733,0.14807
7734,-0.14084
7735,0.14807
7736,0.14807
7737,0.14807
7738,0.43011
7739,0.43011
7740,0.43011
7741,0.14807
7742,0.14807
7743,0.14807
7744,0.14807
7745,0.14807
7746,0.14807
7747,0.14807
7748,0.43011
7749,0.14807
7750,0.14807
7751,0.14807
7752,0.43011
7753,0.14807
7754,0.43011
7755,0.14807
7756,-0.14084
7757,0.43011
7758,0.14807
7759,0.14807
7760,0.14807
7761,0.43011
7762,0.43011
7763,0.43011
7764,0.14807
7765,0.14807
7766,0.14807
7767,0.14807
7768,0.14807
7769,0.14807
7770,0.43011
7771,0.43011
7772,0.43011
7773,0.43011
7774,0.71902
7775,0.43011
7776,0.71902
7777,0.43011
7778,0.71902
7779,0.43011
7780,0.43011
7781,0.43011
7782,0.43011
7783,0.43011
7784,0.14807
7785,0.43011
7786,0.43011
7787,0.43011
7788,0.71902
7789,0.43011
7790,0.43011
7791,0.43011
7792,0.71902
7793,0.43011
7794,0.43011
7795,0.43011
7796,0.14807
7797,0.43011
7798,0.43011
7799,0.71902
7800,1.0079
7801,0.71902
7802,0.71902
7803,1.0079
7804,1.0079
7805,1.0079
7806,0.71902
7807,1.0079
7808,0.43011
7809,0.43011
7810,0.71902
7811,0.71902
7812,0.43011
7813,0.43011
7814,0.43011
7815,0.43011
7816,0.43011
7817,0.14807
7818,0.43011
7819,1.0079
7820,0.71902
7821,1.0079
7822,0.71902
7823,0.71902
7824,1.0079
7825,1.0079
7826,0.71902
7827,1.0079
7828,0.71902
7829,1.0079
7830,0.43011
7831,0.43011
7832,0.43011
7833,0.71902
7834,0.71902
7835,0.43011
7836,0.71902
7837,0.71902
7838,0.43011
7839,0.43011
7840,1.0079
7841,0.71902
7842,0.43011
7843,0.71902
7844,1.0079
7845,1.0079
7846,1.0079
7847,0.71902
7848,0.43011
7849,0.71902
7850,1.0079
7851,1.0079
7852,0.43011
7853,0.43011
7854,0.14807
7855,-0.14084
7856,-0.14084
7857,-0.14084
7858,0.14807
7859,-0.14084
7860,0.14807
7861,0.14807
7862,0.14807
7863,-0.14084
7864,0.14807
7865,0.14807
7866,0.14807
7867,0.14807
7868,0.14807
7869,0.71902
7870,0.43011
7871,0.43011
7872,0.71902
7873,0.43011
7874,0.71902
7875,0.14807
7876,-0.14084
7877,0.14807
7878,0.43011
7879,0.14807
7880,-0.14084
7881,0.14807
7882,0.43011
7883,0.43011
7884,-0.14084
7885,0.43011
7886,0.43011
7887,1.0079
7888,0.14807
7889,0.71902
7890,0.43011
7891,0.43011
7892,0.43011
7893,0.43011
7894,0.43011
7895,0.43011
7896,0.43011
7897,0.43011
7898,0.14807
7899,0.43011
7900,0.14807
7901,0.14807
7902,0.43011
7903,0.14807
7904,0.43011
7905,0.71902
7906,0.43011
7907,0.43011
7908,0.43011
7909,0.43011
7910,0.14807
7911,0.43011
7912,0.43011
7913,0.71902
7914,0.43011
7915,0.43011
7916,0.43011
7917,0.71902
7918,0.43011
7919,0.43011
7920,0.43011
7921,0.14807
7922,0.43011
7923,0.43011
7924,0.43011
7925,0.43011
7926,0.14807
7927,-0.14084
7928,0.14807
7929,0.14807
7930,0.43011
7931,0.14807
7932,0.14807
7933,0.71902
7934,0.43011
7935,0.43011
7936,0.71902
7937,0.43011
7938,0.71902
7939,0.71902
7940,0.43011
7941,0.43011
7942,-0.14084
7943,0.43011
7944,0.14807
7945,0.14807
7946,-0.14084
7947,0.43011
7948,0.43011
7949,0.14807
7950,0.43011
7951,0.14807
7952,-0.14084
7953,-0.14084
7954,-0.14084
7955,0.14807
7956,-0.42975
7957,-0.14084
7958,-0.14084
7959,-0.14084
7960,-0.42975
7961,-0.14084
7962,-0.14084
7963,-0.14084
7964,-0.14084
7965,-0.14084
7966,-0.14084
7967,0.14807
7968,0.14807
7969,-0.14084
7970,0.14807
7971,0.14807
7972,0.14807
7973,-0.14084
7974,0.14807
7975,0.14807
7976,-0.14084
7977,-0.14084
7978,0.14807
7979,0.14807
7980,-0.14084
7981,-0.14084
7982,-0.14084
7983,-0.14084
7984,-0.14084
7985,-0.14084
7986,-0.14084
7987,-0.14084
7988,-0.14084
7989,-0.14084
7990,-0.14084
7991,-0.14084
7992,-0.71178
7993,-0.42975
7994,-0.71178
7995,-0.42975
7996,-0.14084
7997,-0.42975
7998,-0.14084
7999,-0.14084
8000,-0.14084
8001,-0.42975
8002,0.14807
8003,-0.14084
8004,-0.14084
8005,-0.42975
8006,-0.71178
8007,-0.71178
8008,-0.42975
8009,-1.0007
8010,-0.42975
8011,-0.71178
8012,-1.0007
8013,-0.71178
8014,-0.71178
8015,-0.71178
8016,-0.71178
8017,-0.71178
8018,-0.71178
8019,-0.71178
8020,-0.42975
8021,-0.42975
8022,-0.42975
8023,-0.42975
8024,-0.42975
8025,-0.71178
8026,-1.0007
8027,-0.71178
8028,-0.71178
8029,-0.71178
8030,-1.0007
8031,-0.71178
8032,-0.71178
8033,-1.0007
8034,-0.71178
8035,-0.71178
8036,-0.71178
8037,-0.42975
8038,-1.0007
8039,-0.42975
8040,-0.71178
8041,-0.14084
8042,-0.42975
8043,-0.42975
8044,-0.42975
8045,-0.71178
8046,-0.42975
8047,-0.14084
8048,-0.42975
8049,-0.71178
8050,-0.71178
8051,-0.71178
8052,-0.42975
8053,-1.0007
8054,-0.71178
8055,-0.71178
8056,-0.71178
8057,-0.71178
8058,-0.42975
8059,-0.71178
8060,-0.71178
8061,-0.71178
8062,-0.71178
8063,-0.71178
8064,-0.71178
8065,-0.42975
8066,-0.42975
8067,-0.42975
8068,-0.14084
8069,-0.14084
8070,-0.14084
8071,-0.14084
8072,-0.42975
8073,-0.71178
8074,-0.71178
8075,-0.71178
8076,-0.71178
8077,-0.71178
8078,-0.42975
8079,-0.42975
8080,-0.71178
8081,-0.42975
8082,-0.42975
8083,-0.42975
8084,-0.71178
8085,-0.14084
8086,-0.14084
8087,-0.14084
8088,-0.14084
8089,-0.14084
8090,-0.42975
8091,-0.71178
8092,-0.71178
8093,-0.71178
8094,-0.71178
8095,-0.71178
8096,-0.71178
8097,-0.42975
8098,-0.42975
8099,-0.14084
8100,0.14807
8101,-0.14084
8102,-0.14084
8103,-0.14084
8104,-0.14084
8105,-0.14084
8106,-0.14084
8107,0.14807
8108,-0.42975
8109,0.14807
8110,-0.14084
8111,-0.14084
8112,-0.14084
8113,-0.14084
8114,0.14807
8115,-0.14084
8116,-0.14084
8117,-0.14084
8118,-0.14084
8119,-0.14084
8120,0.14807
8121,-0.14084
8122,0.14807
8123,0.14807
8124,0.14807
8125,0.14807
8126,-0.14084
8127,0.14807
8128,-0.14084
8129,-0.14084
8130,0.14807
8131,0.14807
8132,0.14807
8133,-0.14084
8134,-0.14084
8135,0.14807
8136,-0.14084
8137,-0.14084
8138,-0.14084
8139,-0.42975
8140,-0.14084
8141,-0.14084
8142,0.14807
8143,-0.14084
8144,0.14807
8145,0.14807
8146,0.14807
8147,0.14807
8148,-0.14084
8149,0.14807
8150,0.14807
8151,0.43011
8152,0.14807
8153,0.14807
8154,0.14807
8155,-0.14084
8156,0.14807
8157,-0.14084
8158,-0.14084
8159,0.43011
8160,0.14807
8161,0.14807
8162,0.43011
8163,0.14807
8164,0.43011
8165,0.43011
8166,0.71902
8167,0.43011
8168,0.43011
8169,0.43011
8170,0.43011
8171,0.14807
8172,-0.14084
8173,0.43011
8174,0.14807
8175,0.14807
8176,0.14807
8177,0.43011
8178,0.14807
8179,0.43011
8180,0.14807
8181,0.43011
8182,0.14807
8183,0.43011
8184,0.14807
8185,0.43011
8186,0.43011
8187,0.14807
8188,0.43011
8189,0.14807
8190,0.14807
8191,0.43011
8192,0.71902
8193,0.71902
8194,0.43011
8195,0.43011
8196,0.43011
8197,0.43011
8198,0.43011
8199,0.43011
8200,0.43011
8201,0.43011
8202,0.43011
8203,0.14807
8204,0.14807
8205,0.14807
8206,0.14807
8207,0.14807
8208,0.14807
8209,0.14807
8210,0.14807
8211,0.14807
8212,0.14807
8213,0.43011
8214,0.14807
8215,0.43011
8216,0.43011
8217,0.43011
8218,0.43011
8219,0.43011
8220,0.14807
8221,0.14807
8222,-0.14084
8223,0.14807
8224,-0.14084
8225,-0.14084
8226,-0.14084
8227,-0.14084
8228,-0.14084
8229,-0.14084
8230,-0.14084
8231,-0.14084
8232,-0.14084
8233,-0.14084
8234,-0.42975
8235,-0.14084
8236,-0.14084
8237,-0.42975
8238,-0.14084
8239,-0.14084
8240,0.14807
8241,0.14807
8242,0.14807
8243,-0.14084
8244,-0.14084
8245,-0.14084
8246,-0.14084
8247,0.14807
8248,0.14807
8249,0.14807
8250,0.14807
8251,-0.14084
8252,0.14807
8253,0.14807
8254,-0.14084
8255,0.14807
8256,0.14807
8257,0.14807
8258,0.14807
8259,0.43011
8260,-0.14084
8261,0.14807
8262,0.14807
8263,-0.14084
8264,-0.14084
8265,-0.71178
8266,-0.71178
8267,-0.71178
8268,-0.42975
8269,-0.71178
8270,-0.71178
8271,-0.71178
8272,-0.71178
8273,-0.71178
8274,-1.0007
8275,-0.71178
8276,-0.71178
8277,-0.71178
8278,-0.42975
8279,-0.42975
8280,-0.14084
8281,-0.14084
8282,-0.14084
8283,-0.42975
8284,-0.42975
8285,-0.42975
8286,-0.42975
8287,-0.71178
8288,-0.71178
8289,-0.71178
8290,-0.71178
8291,-0.71178
8292,-0.71178
8293,-0.42975
8294,-0.14084
8295,-0.42975
8296,-0.42975
8297,-0.42975
8298,-0.14084
8299,-0.42975
8300,-0.42975
8301,-0.42975
8302,-0.42975
8303,-0.14084
8304,-0.14084
8305,-0.14084
8306,-0.14084
8307,-0.42975
8308,-0.14084
8309,-0.14084
8310,-0.14084
8311,-0.14084
8312,0.14807
8313,-0.14084
8314,0.14807
8315,0.14807
8316,0.14807
8317,-0.14084
8318,-0.14084
8319,-0.14084
8320,-0.14084
8321,-0.14084
8322,-0.14084
8323,0.14807
8324,0.14807
8325,0.14807
8326,-0.14084
8327,0.14807
8328,0.14807
8329,-0.14084
8330,-0.14084
8331,-0.14084
8332,-0.42975
8333,-0.71178
8334,-0.71178
8335,-0.71178
8336,-1.0007
8337,-1.0007
8338,-0.71178
8339,-0.71178
8340,-1.0007
8341,-1.0007
8342,-0.71178
8343,-0.71178
8344,-0.71178
8345,-0.71178
8346,-0.71178
8347,-0.42975
8348,-0.71178
8349,-1.0007
8350,-0.71178
8351,-0.71178
8352,-0.71178
8353,-0.71178
8354,-1.0007
8355,-1.0007
8356,-1.0007
8357,-0.71178
8358,-0.71178
8359,-0.71178
8360,-1.0007
8361,-0.71178
8362,-0.42975
8363,-0.71178
8364,-0.42975
8365,-0.42975
8366,-0.42975
8367,-0.42975
8368,-0.42975
8369,-0.14084
8370,-0.14084
8371,-0.14084
8372,-0.42975
8373,-0.71178
8374,-0.14084
8375,-0.14084
8376,-0.14084
8377,-0.14084
8378,-0.14084
8379,-0.14084
8380,-0.14084
8381,-0.14084
8382,-0.42975
8383,-0.71178
8384,-0.42975
8385,-0.71178
8386,-0.71178
8387,-0.71178
8388,-0.14084
8389,-0.42975
8390,-0.71178
8391,-0.42975
8392,-0.71178
8393,-0.42975
8394,-0.14084
8395,-0.71178
8396,-0.71178
8397,-0.71178
8398,-1.0007
8399,-1.0007
8400,-1.2896
8401,-1.2896
8402,-1.2896
8403,-1.2896
8404,-1.0007
8405,-1.2896
8406,-1.0007
8407,-1.0007
8408,-1.2896
8409,-1.2896
8410,-1.0007
8411,-1.0007
8412,-1.0007
8413,-1.0007
8414,-1.0007
8415,-1.0007
8416,-1.0007
8417,-1.0007
8418,-1.0007
8419,-1.0007
8420,-1.0007
8421,-1.0007
8422,-1.0007
8423,-1.0007
8424,-1.0007
8425,-1.0007
8426,-1.0007
8427,-1.0007
8428,-0.71178
8429,-0.71178
8430,-0.71178
8431,-0.71178
8432,-0.71178
8433,-0.71178
8434,-1.0007
8435,-0.71178
8436,-0.71178
8437,-1.0007
8438,-1.0007
8439,-1.0007
8440,-0.71178
8441,-1.0007
8442,-1.0007
8443,-1.0007
8444,-1.0007
8445,-1.0007
8446,-1.0007
8447,-0.71178
8448,-1.0007
8449,-1.0007
8450,-1.2896
8451,-1.0007
8452,-1.0007
8453,-1.0007
8454,-0.71178
8455,-0.71178
8456,-0.71178
8457,-0.42975
8458,-0.42975
8459,-0.71178
8460,-0.42975
8461,-0.71178
8462,-0.71178
8463,-0.71178
8464,-1.0007
